source_soil,pH,N_total_mgkg,K_mgkg,habitability_score
Moon,8.641,6.325,9.374,0.3503
Moon,10.194,5.251,54.444,0.2382
Moon,9.321,5.309,16.451,0.2023
Moon,9.669,6.525,36.795,0.2652
Moon,10.204,7.644,19.217,0.2867
Moon,10.779,3.637,37.662,0.165
Moon,10.564,5.04,15.52,0.1919
Moon,9.626,1.604,44.264,0.1004
Moon,9.469,3.512,10.541,0.1334
Moon,9.099,3.884,49.758,0.1857
Moon,9.431,6.847,47.021,0.2867
Moon,8.778,4.594,38.94,0.2738
Moon,10.928,6.117,8.371,0.2225
Moon,9.935,1.133,15.428,0.0551
Moon,8.82,4.251,47.968,0.2569
Moon,9.382,7.309,11.099,0.2669
Moon,9.868,2.57,12.797,0.1028
Moon,9.832,1.221,32.2,0.0749
Moon,8.589,4.034,18.709,0.297
Moon,10.877,5.931,16.104,0.2237
Moon,9.188,4.181,33.791,0.1801
Moon,8.54,4.22,23.629,0.3245
Moon,8.691,5.689,12.028,0.3141
Moon,9.95,2.781,31.743,0.1291
Moon,8.844,6.263,24.351,0.2954
Moon,8.604,2.072,41.726,0.2461
Moon,9.449,3.77,10.138,0.1421
Moon,10.057,5.592,36.031,0.2318
Moon,8.78,6.799,26.825,0.3382
Moon,9.283,6.541,25.303,0.2542
Moon,9.544,6.052,16.614,0.2284
Moon,8.899,3.514,6.521,0.1633
Moon,9.765,1.856,47.384,0.1123
Moon,8.713,2.518,21.321,0.2051
Moon,8.616,7.054,39.055,0.4138
Moon,9.8,7.001,52.379,0.2974
Moon,9.12,7.661,33.25,0.3014
Moon,8.738,1.532,24.857,0.1657
Moon,9.56,4.758,18.414,0.1849
Moon,10.788,5.541,51.702,0.2456
Moon,10.31,5.975,39.104,0.2482
Moon,10.539,5.507,38.264,0.231
Moon,10.68,6.39,26.308,0.25
Moon,10.932,3.516,47.252,0.1703
Moon,10.408,2.256,40.684,0.1196
Moon,10.021,2.432,19.159,0.1043
Moon,9.414,1.084,34.979,0.0729
Moon,8.954,3.452,26.51,0.1626
Moon,10.217,1.642,5.33,0.0628
Moon,10.987,3.25,45.381,0.1591
Moon,9.668,5.397,11.142,0.2001
Moon,10.309,7.261,30.498,0.2846
Moon,9.738,6.877,21.811,0.2625
Moon,9.58,2.769,22.104,0.119
Moon,9.526,1.939,28.868,0.0967
Moon,9.762,2.352,54.851,0.1372
Moon,9.417,7.797,25.419,0.2983
Moon,10.372,4.846,14.116,0.1837
Moon,10.686,2.278,35.68,0.1154
Moon,10.707,6.885,16.814,0.2578
Moon,9.069,3.766,10.277,0.1421
Moon,10.74,7.295,7.509,0.2628
Moon,9.354,2.825,6.144,0.105
Moon,9.273,3.753,26.558,0.1579
Moon,10.317,4.535,26.336,0.185
Moon,9.262,7.248,14.277,0.268
Moon,8.632,7.081,44.201,0.4146
Moon,9.434,5.02,11.464,0.1872
Moon,10.304,2.552,50.766,0.1401
Moon,9.317,3.823,34.379,0.1682
Moon,10.074,7.829,6.381,0.2804
Moon,10.15,5.254,53.149,0.2371
Moon,10.334,6.468,20.397,0.2468
Moon,10.743,4.149,27.499,0.1727
Moon,9.581,4.724,19.213,0.1846
Moon,8.916,4.003,41.421,0.2095
Moon,9.297,5.92,29.284,0.2365
Moon,9.58,6.96,11.619,0.2552
Moon,10.285,4.552,10.21,0.1695
Moon,8.533,4.366,41.269,0.3498
Moon,9.289,3.382,16.854,0.1352
Moon,10.45,2.24,11.89,0.0903
Moon,10.177,7.575,29.971,0.2951
Moon,10.329,3.213,45.138,0.1576
Moon,10.53,6.605,18.939,0.2501
Moon,10.458,6.007,18.822,0.2291
Moon,10.205,6.536,46.694,0.2755
Moon,9.599,7.557,12.392,0.2769
Moon,10.959,5.364,35.836,0.2236
Moon,9.923,7.286,52.751,0.3077
Moon,9.007,2.174,47.065,0.1232
Moon,9.232,5.387,8.091,0.1966
Moon,10.234,6.406,20.996,0.2452
Moon,10.812,2.901,12.119,0.1137
Moon,8.947,6.185,52.462,0.2867
Moon,8.706,6.449,54.297,0.3781
Moon,10.704,6.818,16.75,0.2554
Moon,10.788,3.19,38.485,0.1501
Moon,9.191,5.771,47.082,0.2491
Moon,9.443,3.13,16.684,0.1262
Moon,10.15,6.173,14.384,0.2304
Moon,9.325,4.241,5.561,0.154
Moon,10.693,5.183,25.598,0.207
Moon,8.769,3.911,49.972,0.2639
Moon,8.595,2.134,50.149,0.2598
Moon,9.021,2.246,11.387,0.09
Moon,9.215,1.543,15.218,0.0692
Moon,8.782,5.327,25.402,0.2844
Moon,8.664,6.94,44.031,0.3989
Moon,10.389,1.146,35.593,0.0757
Moon,8.911,1.464,30.692,0.1117
Moon,10.785,4.202,34.597,0.1817
Moon,9.42,6.164,9.81,0.2256
Moon,10.177,2.104,28.883,0.1025
Moon,9.064,2.902,54.603,0.1562
Moon,9.101,2.624,9.422,0.1013
Moon,9.937,3.793,30.962,0.1637
Moon,9.902,2.575,19.782,0.1099
Moon,10.422,3.468,31.996,0.1534
Moon,10.395,6.1,33.691,0.2472
Moon,10.177,5.277,33.874,0.2186
Moon,9.623,1.568,47.61,0.1025
Moon,10.727,5.464,24.487,0.2157
Moon,10.056,4.34,30.818,0.1827
Moon,10.975,7.542,5.546,0.2695
Moon,10.548,3.025,44.478,0.1504
Moon,8.611,6.083,17.974,0.3606
Moon,9.301,6.116,45.828,0.2599
Moon,9.93,2.551,18.282,0.1075
Moon,10.304,7.323,5.539,0.2618
Moon,9.876,4.438,12.742,0.1681
Moon,10.465,5.752,54.284,0.2556
Moon,9.207,2.021,20.99,0.0917
Moon,8.96,2.805,10.441,0.122
Moon,8.635,5.103,10.938,0.3113
Moon,9.933,3.233,20.517,0.1337
Moon,10.221,4.498,6.882,0.1643
Moon,9.315,3.618,30.574,0.1572
Moon,10.034,5.484,15.687,0.2076
Moon,8.63,4.41,30.966,0.3085
Moon,8.748,1.032,12.038,0.1321
Moon,10.254,5.548,26.493,0.2207
Moon,9.42,3.955,34.896,0.1733
Moon,10.178,3.392,8.1,0.1268
Moon,10.579,1.659,24.937,0.083
Moon,10.632,2.543,20.126,0.1091
Moon,8.93,2.566,17.018,0.13
Moon,9.716,7.548,35.227,0.2994
Moon,10.335,4.028,34.427,0.1754
Moon,10.435,1.294,36.535,0.0818
Moon,10.462,1.972,12.944,0.082
Moon,9.07,1.553,19.285,0.0736
Moon,8.981,5.122,15.484,0.201
Moon,9.975,2.306,32.025,0.1127
Moon,10.353,4.49,28.053,0.1852
Moon,9.298,3.59,21.515,0.1472
Moon,8.762,6.627,44.301,0.3557
Moon,10.292,3.243,9.699,0.1232
Moon,9.249,4.208,53.745,0.201
Moon,8.916,6.049,10.827,0.2506
Moon,8.869,4.033,43.654,0.2284
Moon,9.287,6.553,23.412,0.2527
Moon,9.982,5.632,48.263,0.2454
Moon,9.396,3.874,8.708,0.1443
Moon,8.552,4.528,23.736,0.3317
Moon,8.742,7.77,21.772,0.3796
Moon,9.226,5.631,54.658,0.2518
Moon,10.149,7.335,54.277,0.311
Moon,8.746,2.251,14.49,0.1779
Moon,9.902,4.383,36.497,0.1899
Moon,8.8,7.361,31.776,0.3562
Moon,9.029,3.258,12.719,0.1268
Moon,8.93,7.774,13.389,0.3086
Moon,8.668,1.68,54.463,0.2239
Moon,10.178,7.319,27.636,0.2838
Moon,9.659,4.116,11.29,0.1554
Moon,10.578,1.516,15.74,0.0688
Moon,8.747,7.157,18.417,0.3532
Moon,8.862,2.764,30.546,0.1733
Moon,9.266,1.156,21.777,0.0622
Moon,10.415,1.951,27.751,0.096
Moon,9.264,5.614,13.325,0.2098
Moon,9.521,7.845,21.336,0.2959
Moon,9.254,1.78,8.516,0.0708
Moon,8.701,4.234,49.486,0.2975
Moon,10.849,2.264,14.938,0.0942
Moon,9.871,6.215,42.845,0.2604
Moon,10.47,1.826,22.478,0.0864
Moon,10.146,2.679,28.72,0.1225
Moon,9.786,2.375,19.563,0.1027
Moon,8.724,4.868,39.822,0.3021
Moon,10.107,7.112,47.227,0.2962
Moon,8.888,4.578,19.314,0.2167
Moon,9.536,1.408,17.111,0.0664
Moon,10.073,4.944,39.072,0.2121
Moon,10.456,6.583,14.758,0.2452
Moon,10.213,1.925,36.992,0.1044
Moon,10.179,1.509,9.721,0.0625
Moon,8.873,2.315,36.007,0.1595
Moon,9.365,6.223,30.67,0.2485
Moon,8.607,5.142,10.695,0.3216
Moon,10.299,4.784,37.455,0.2049
Moon,10.881,2.746,27.328,0.1235
Moon,9.16,3.326,15.856,0.1323
Moon,8.719,7.761,22.669,0.3879
Moon,9.689,2.684,29.605,0.1236
Moon,10.642,7.312,9.578,0.2655
Moon,9.88,5.064,52.88,0.2301
Moon,8.617,1.863,38.278,0.2312
Moon,10.936,4.271,10.127,0.1596
Moon,10.572,7.64,46.143,0.3135
Moon,8.829,3.93,21.128,0.2157
Moon,10.804,7.044,34.84,0.2814
Moon,9.627,2.795,18.857,0.1167
Moon,9.43,4.996,41.67,0.2165
Moon,9.653,6.907,41.15,0.2829
Moon,10.586,7.445,32.602,0.2932
Moon,10.149,4.401,17.046,0.1711
Moon,8.648,5.478,17.685,0.3267
Moon,10.894,1.021,24.143,0.0599
Moon,8.869,2.773,12.251,0.1528
Moon,10.364,2.951,21.883,0.1252
Moon,10.09,1.654,39.218,0.0971
Moon,8.969,2.958,46.542,0.1605
Moon,8.927,3.248,21.629,0.1597
Moon,10.676,7.781,16.68,0.289
Moon,9.549,5.68,46.632,0.2454
Moon,10.136,3.982,49.535,0.1889
Moon,9.76,7.916,25.501,0.3026
Moon,10.318,2.073,6.345,0.0789
Moon,9.698,4.332,39.748,0.1914
Moon,9.218,5.529,44.202,0.2377
Moon,9.408,1.389,5.901,0.0545
Moon,10.648,6.019,34.752,0.2454
Moon,9.67,1.699,34.418,0.0939
Moon,9.034,1.982,23.935,0.0933
Moon,10.837,2.118,42.488,0.1166
Moon,10.492,7.502,26.409,0.289
Moon,8.639,5.783,38.839,0.3615
Moon,10.997,5.588,30.856,0.2264
Moon,10.237,4.888,17.423,0.1885
Moon,8.901,3.05,35.325,0.1752
Moon,9.093,5.346,41.845,0.229
Moon,10.231,3.871,53.695,0.1892
Moon,10.449,2.018,24.005,0.0946
Moon,9.098,5.827,8.224,0.2122
Moon,9.142,1.907,54.399,0.1211
Moon,9.268,2.335,36.19,0.1179
Moon,9.995,6.724,52.323,0.2877
Moon,8.93,5.621,10.191,0.2304
Moon,8.761,5.417,22.102,0.2915
Moon,10.197,3.927,11.697,0.1492
Moon,10.448,3.774,46.776,0.1789
Moon,9.752,5.832,49.017,0.2531
Moon,9.41,6.18,30.066,0.2464
Moon,9.58,4.571,14.33,0.1743
Moon,9.471,7.785,11.356,0.2838
Moon,10.9,7.69,34.408,0.3036
Moon,10.42,3.887,30.319,0.1664
Moon,9.02,6.744,39.739,0.2758
Moon,9.46,4.803,20.26,0.1884
Moon,9.86,4.582,25.118,0.1855
Moon,10.032,1.385,6.068,0.0545
Moon,9.67,5.018,35.507,0.2111
Moon,10.525,7.304,26.157,0.2818
Moon,10.419,6.461,50.988,0.2771
Moon,9.763,6.504,37.089,0.2647
Moon,10.636,2.12,24.935,0.0991
Moon,10.378,3.509,18.179,0.141
Moon,10.446,2.632,50.264,0.1424
Moon,10.891,3.211,5.813,0.1182
Moon,9.166,5.057,21.346,0.1983
Moon,9.169,3.553,52.175,0.1765
Moon,10.722,4.925,37.702,0.2101
Moon,10.431,4.07,31.636,0.1741
Moon,10.816,3.006,15.177,0.1204
Moon,8.658,1.668,46.669,0.2191
Moon,10.069,7.243,15.21,0.2687
Moon,8.862,1.08,17.413,0.1013
Moon,9.76,1.012,14.593,0.05
Moon,8.889,6.788,12.907,0.2874
Moon,8.82,7.978,52.666,0.3918
Moon,8.53,6.09,35.102,0.4048
Moon,10.076,1.107,36.892,0.0756
Moon,9.398,2.587,52.716,0.1433
Moon,8.763,7.803,16.529,0.3686
Moon,9.307,6.66,5.296,0.2384
Moon,8.922,4.968,34.944,0.2347
Moon,10.854,2.658,30.392,0.1234
Moon,9.3,1.101,28.883,0.0674
Moon,9.335,1.146,8.094,0.0482
Moon,10.6,5.284,27.722,0.2127
Moon,10.119,1.153,19.378,0.0597
Moon,10.275,7.955,18.728,0.2972
Moon,10.09,2.284,16.119,0.096
Moon,10.865,5.975,21.626,0.2307
Moon,9.018,2.085,22.657,0.0956
Moon,10.973,4.781,20.439,0.1878
Moon,10.577,1.564,53.938,0.1087
Moon,9.972,6.367,51.637,0.2745
Moon,10.156,5.094,33.726,0.212
Moon,10.122,1.603,54.053,0.1102
Moon,8.646,6.94,54.56,0.4155
Moon,9.045,4.829,22.797,0.1918
Moon,10.904,7.451,27.259,0.288
Moon,9.836,7.416,52.953,0.3125
Moon,9.446,7.444,35.431,0.296
Moon,10.405,1.544,15.646,0.0697
Moon,9.811,1.847,39.469,0.1041
Moon,8.533,7.914,15.287,0.448
Moon,10.341,4.413,21.968,0.1764
Moon,10.331,2.667,16.378,0.1097
Moon,8.913,6.388,17.249,0.2699
Moon,10.892,2.85,5.233,0.105
Moon,9.06,6.091,49.035,0.2622
Moon,9.644,6.861,19.8,0.2599
Moon,8.787,6.49,9.319,0.3075
Moon,10.008,2.918,9.349,0.1115
Moon,9.439,3.811,32.801,0.1662
Moon,9.383,3.893,54.646,0.1909
Moon,10.567,4.439,12.251,0.1676
Moon,8.524,2.172,9.981,0.2447
Moon,10.495,4.167,26.915,0.1728
Moon,9.929,4.575,33.167,0.1933
Moon,10.965,4.722,19.719,0.185
Moon,9.974,6.739,20.126,0.256
Moon,8.638,4.621,26.224,0.3085
Moon,8.627,2.615,20.707,0.2367
Moon,10.708,5.642,50.767,0.2482
Moon,10.603,6.581,7.098,0.2374
Moon,9.365,3.236,16.729,0.13
Moon,10.045,5.517,45.428,0.2385
Moon,9.724,2.029,46.698,0.1177
Moon,10.918,3.393,10.578,0.1293
Moon,10.875,7.365,53.688,0.3114
Moon,10.96,7.379,39.668,0.2979
Moon,10.666,5.027,18.63,0.1946
Moon,10.774,5.916,27.802,0.2349
Moon,9.043,6.978,19.857,0.2641
Moon,10.578,7.71,12.501,0.2823
Moon,10.272,4.429,19.559,0.1746
Moon,10.907,4.931,34.005,0.2066
Moon,9.928,3.909,46.298,0.1831
Moon,8.713,1.504,23.176,0.1715
Moon,9.993,3.96,22.395,0.161
Moon,10.216,6.534,28.4,0.2571
Moon,9.051,6.634,37.228,0.2694
Moon,9.485,7.247,42.581,0.2962
Moon,9.996,1.36,21.34,0.0689
Moon,9.435,4.69,34.318,0.1985
Moon,9.437,1.752,24.468,0.0858
Moon,8.833,2.405,40.82,0.1808
Moon,10.852,7.302,13.234,0.2688
Moon,10.376,4.478,17.846,0.1746
Moon,8.503,6.31,26.303,0.4128
Moon,10.414,1.451,49.471,0.1002
Moon,10.349,3.918,33.666,0.1708
Moon,8.524,5.72,53.27,0.412
Moon,9.424,1.934,10.164,0.0778
Moon,10.017,3.281,28.009,0.1428
Moon,9.632,1.452,25.954,0.0768
Moon,10.445,5.559,35.01,0.2296
Moon,9.564,7.796,45.598,0.3185
Moon,8.885,6.789,47.072,0.3231
Moon,10.941,7.822,38.51,0.3123
Moon,9.105,6.919,37.077,0.2792
Moon,10.294,6.986,52.451,0.297
Moon,8.858,5.04,24.184,0.248
Moon,9.323,4.628,46.639,0.2086
Moon,9.605,3.844,51.075,0.1856
Moon,8.981,6.727,29.577,0.2715
Moon,9.625,2.274,41.455,0.1211
Moon,8.893,1.394,23.851,0.1083
Moon,9.898,7.635,12.944,0.2802
Moon,10.159,1.026,34.325,0.0703
Moon,8.656,7.838,14.824,0.4038
Moon,10.678,6.102,27.88,0.2414
Moon,8.963,3.299,48.644,0.1765
Moon,9.063,5.885,9.301,0.2153
Moon,10.153,6.725,6.521,0.2419
Moon,9.672,2.718,35.324,0.1304
Moon,9.748,6.396,21.553,0.2454
Moon,8.82,6.631,25.897,0.3178
Moon,10.514,2.745,25.286,0.1214
Moon,10.043,1.293,9.331,0.0546
Moon,8.838,2.429,5.178,0.144
Moon,9.435,2.405,49.921,0.1341
Moon,10.526,1.457,15.89,0.0669
Moon,9.921,6.082,26.304,0.2392
Moon,8.772,3.66,53.596,0.2578
Moon,9.432,7.191,46.338,0.298
Moon,9.107,2.765,10.397,0.1072
Moon,9.794,4.173,30.426,0.1765
Moon,10.608,5.473,41.504,0.2331
Moon,9.591,7.142,39.92,0.2899
Moon,9.583,4.672,43.042,0.2066
Moon,10.763,3.615,27.873,0.1544
Moon,9.94,7.069,13.796,0.2612
Moon,9.915,3.172,28.244,0.1393
Moon,9.155,1.556,37.394,0.0919
Moon,10.019,4.115,35.43,0.1795
Moon,9.94,6.496,8.526,0.2359
Moon,9.492,1.215,8.248,0.0508
Moon,10.977,5.101,53.263,0.2318
Moon,10.705,5.161,12.59,0.1932
Moon,10.374,7.5,19.723,0.2822
Moon,9.843,3.005,43.382,0.1486
Moon,9.655,2.952,25.484,0.1288
Moon,8.962,4.083,14.073,0.1696
Moon,9.264,3.498,28.362,0.1508
Moon,10.435,6.154,33.447,0.2489
Moon,9.634,5.492,27.638,0.2199
Moon,10.706,6.312,50.947,0.2719
Moon,8.87,6.74,19.235,0.2986
Moon,9.771,7.461,38.067,0.2992
Moon,10.117,4.017,10.615,0.1512
Moon,9.792,7.893,24.614,0.3009
Moon,10.723,2.51,42.05,0.1299
Moon,10.974,6.001,16.241,0.2263
Moon,8.79,4.738,34.489,0.2705
Moon,8.825,6.718,12.672,0.3062
Moon,8.826,4.337,10.135,0.22
Moon,10.203,6.488,31.162,0.2582
Moon,9.432,7.511,38.751,0.3016
Moon,10.333,6.126,10.668,0.2251
Moon,9.514,6.433,50.889,0.276
Moon,10.069,1.47,16.289,0.0677
Moon,10.425,2.435,10.999,0.0962
Moon,9.871,7.82,15.135,0.2888
Moon,9.849,5.852,13.479,0.2183
Moon,8.721,4.93,9.534,0.2752
Moon,9.527,3.569,44.892,0.1698
Moon,9.864,1.311,29.777,0.0757
Moon,9.655,3.584,24.426,0.1499
Moon,10.752,4.492,52.531,0.2098
Moon,10.766,2.48,23.55,0.1104
Moon,10.555,2.212,13.349,0.0908
Moon,9.438,4.559,18.702,0.1783
Moon,10.293,5.101,16.948,0.1955
Moon,9.488,2.679,29.937,0.1237
Moon,9.081,5.112,19.575,0.1985
Moon,9.357,7.302,30.803,0.2864
Moon,8.677,4.312,38.465,0.2969
Moon,9.329,7.002,43.865,0.2889
Moon,9.652,7.491,40.508,0.3027
Moon,10.889,1.647,15.28,0.0729
Moon,9.284,1.671,10.795,0.0693
Moon,10.756,4.332,32.123,0.1838
Moon,9.072,5.117,14.946,0.194
Moon,8.977,3.981,9.247,0.1561
Moon,9.797,3.285,31.355,0.1463
Moon,10.181,5.487,21.34,0.2134
Moon,8.611,1.015,42.807,0.208
Moon,9.053,7.777,20.71,0.2929
Moon,9.639,2.625,53.936,0.1458
Moon,9.328,7.42,42.926,0.3026
Moon,10.282,1.763,7.885,0.0696
Moon,9.778,2.667,30.444,0.1238
Moon,8.901,2.644,33.131,0.1587
Moon,10.736,7.973,39.765,0.3188
Moon,9.232,1.032,29.89,0.066
Moon,10.328,5.477,29.172,0.2209
Moon,10.45,7.088,23.397,0.2715
Moon,10.908,5.706,18.573,0.2183
Moon,9.746,3.539,52.31,0.1762
Moon,10.04,7.708,20.88,0.2907
Moon,9.337,7.255,8.171,0.2621
Moon,10.195,4.038,13.364,0.1547
Moon,9.658,5.013,47.864,0.2233
Moon,9.594,7.773,34.332,0.3064
Moon,10.639,7.878,43.939,0.3197
Moon,8.625,4.149,45.439,0.3155
Moon,10.705,6.931,46.162,0.2888
Moon,10.63,3.114,32.531,0.1415
Moon,9.766,3.603,13.856,0.14
Moon,9.726,2.154,12.412,0.0878
Moon,9.405,2.464,33.699,0.1199
Moon,10.985,5.598,23.326,0.2193
Moon,8.778,4.575,32.902,0.2671
Moon,9.976,2.618,29.924,0.1216
Moon,10.204,3.82,35.11,0.1688
Moon,10.836,3.612,6.606,0.133
Moon,10.451,7.912,6.642,0.2835
Moon,10.11,6.975,41.08,0.2852
Moon,8.792,3.716,14.656,0.214
Moon,9.434,7.397,37.61,0.2965
Moon,8.847,3.398,32.329,0.2022
Moon,10.703,5.675,54.09,0.2527
Moon,10.374,7.767,46.77,0.3186
Moon,10.394,3.732,25.657,0.1563
Moon,10.131,5.759,35.821,0.2374
Moon,9.768,3.071,10.864,0.1184
Moon,8.875,2.864,24.319,0.1663
Moon,9.324,5.019,41.694,0.2174
Moon,8.842,7.855,36.134,0.3636
Moon,10.312,4.172,29.224,0.1752
Moon,8.901,7.563,13.826,0.3117
Moon,10.255,7.401,45.157,0.3042
Moon,10.231,2.776,18.658,0.1158
Moon,9.648,3.813,46.024,0.1795
Moon,8.838,5.503,35.58,0.2822
Moon,9.287,4.626,23.637,0.1856
Moon,9.3,1.672,7.03,0.0655
Moon,10.251,7.956,16.621,0.2951
Moon,8.784,6.269,49.454,0.3407
Moon,10.573,4.064,45.899,0.1881
Moon,10.403,5.327,33.743,0.2202
Moon,8.966,1.613,28.316,0.0962
Moon,10.298,4.467,37.357,0.1937
Moon,10.171,7.516,28.312,0.2914
Moon,10.37,7.276,37.215,0.2919
Moon,8.972,3.362,20.37,0.1473
Moon,8.894,4.72,46.925,0.2475
Moon,9.091,5.882,40.096,0.246
Moon,9.415,3.38,21.499,0.1398
Moon,10.484,1.454,46.533,0.0974
Moon,10.345,4.538,29.367,0.1882
Moon,10.814,5.211,13.732,0.1961
Moon,8.647,1.041,8.886,0.1631
Moon,8.529,1.669,39.98,0.2554
Moon,10.248,2.451,48.256,0.134
Moon,9.198,3.436,45.372,0.1656
Moon,9.335,4.787,37.783,0.2053
Moon,9.867,3.057,12.069,0.1191
Moon,8.756,2.933,9.702,0.1937
Moon,10.107,7.085,22.251,0.2702
Moon,9.313,2.015,47.746,0.1183
Moon,10.082,4.468,53.087,0.2095
Moon,10.585,7.67,17.068,0.2855
Moon,8.928,5.375,43.105,0.2553
Moon,10.827,6.02,33.693,0.2444
Moon,9.827,4.019,6.59,0.1472
Moon,10.807,1.14,32.146,0.072
Moon,9.019,5.523,45.297,0.2386
Moon,10.011,5.423,18.806,0.2086
Moon,9.51,1.773,49.868,0.1119
Moon,10.436,4.235,16.813,0.165
Moon,10.015,7.407,8.824,0.2681
Moon,9.736,2.436,12.997,0.0982
Moon,10.782,4.228,46.85,0.1948
Moon,9.443,4.228,25.865,0.1738
Moon,9.05,6.675,44.847,0.2785
Moon,10.02,6.772,31.562,0.2686
Moon,10.06,6.315,29.028,0.25
Moon,9.598,3.558,45.346,0.1699
Moon,9.717,1.504,26.174,0.0788
Moon,10.899,3.446,45.102,0.1657
Moon,10.332,5.759,10.033,0.2116
Moon,8.777,5.919,36.816,0.3185
Moon,9.03,7.755,40.129,0.3116
Moon,10.939,4.175,49.955,0.1961
Moon,10.316,5.427,16.216,0.2062
Moon,10.788,4.774,35.211,0.2023
Moon,9.26,2.054,26.663,0.0986
Moon,10.355,4.228,24.139,0.1721
Moon,10.285,4.814,10.336,0.1788
Moon,9.237,7.655,11.712,0.2796
Moon,9.877,3.566,46.849,0.1717
Moon,10.069,7.861,42.488,0.3176
Moon,9.703,4.796,24.117,0.192
Moon,10.568,2.697,46.424,0.1408
Moon,10.582,2.342,9.038,0.091
Moon,10.627,1.992,36.239,0.106
Moon,10.509,4.171,48.409,0.1944
Moon,9.72,1.153,46.943,0.0873
Moon,9.454,4.115,23.639,0.1677
Moon,10.578,7.919,42.262,0.3194
Moon,9.726,5.691,26.373,0.2255
Moon,9.116,6.319,47.007,0.2682
Moon,9.768,1.833,31.538,0.0957
Moon,8.855,4.312,43.243,0.2426
Moon,10.229,3.004,8.929,0.1141
Moon,9.34,7.259,34.501,0.2886
Moon,9.152,2.269,32.514,0.1119
Moon,10.891,4.211,35.499,0.1829
Moon,10.442,5.116,39.782,0.2189
Moon,10.468,4.598,50.905,0.2118
Moon,10.059,6.812,44.284,0.2827
Moon,10.598,2.62,15.982,0.1077
Moon,10.398,3.642,46.295,0.1738
Moon,9.997,6.545,11.104,0.2402
Moon,10.903,4.696,36.11,0.2005
Moon,8.979,3.815,49.138,0.1897
Moon,10.858,1.206,10.056,0.0523
Moon,9.504,6.274,47.485,0.2671
Moon,9.821,7.805,44.931,0.3181
Moon,8.807,5.342,30.189,0.2815
Moon,9.85,6.996,20.445,0.2653
Moon,10.028,4.618,25.272,0.1869
Moon,10.994,2.622,53.433,0.1452
Moon,10.938,1.101,15.085,0.0536
Moon,10.916,5.574,33.98,0.2291
Moon,9.371,4.452,9.162,0.165
Moon,10.978,6.475,15.895,0.2425
Moon,9.639,5.863,43.166,0.2484
Moon,10.63,7.916,20.13,0.2972
Moon,9.041,4.572,54.288,0.2143
Moon,9.765,3.99,30.041,0.1697
Moon,10.915,3.007,30.827,0.1361
Moon,10.868,4.338,6.816,0.1586
Moon,10.209,7.11,52.826,0.3017
Moon,10.495,1.297,13.712,0.0591
Moon,8.941,7.845,31.917,0.3261
Moon,10.304,7.953,24.784,0.3031
Moon,10.045,5.185,25.779,0.2072
Moon,8.729,3.321,37.165,0.2438
Moon,8.783,2.561,38.104,0.2001
Moon,8.771,2.935,12.714,0.1918
Moon,10.311,1.351,29.979,0.0773
Moon,8.854,4.326,44.524,0.2445
Moon,9.669,1.401,27.164,0.0762
Moon,9.392,6.029,13.29,0.2243
Moon,9.876,3.604,20.661,0.1468
Moon,10.266,2.396,15.619,0.0995
Moon,10.212,4.814,11.291,0.1798
Moon,9.789,7.816,23.879,0.2975
Moon,9.661,5.866,32.047,0.2374
Moon,9.495,4.442,8.638,0.1641
Moon,10.655,6.438,35.191,0.2605
Moon,9.327,6.162,54.651,0.2703
Moon,9.148,7.242,53.206,0.3067
Moon,10.358,2.433,46.459,0.1316
Moon,9.399,7.012,18.317,0.2637
Moon,10.617,3.107,6.12,0.1149
Moon,9.32,7.587,46.677,0.3122
Moon,10.255,2.967,7.786,0.1116
Moon,8.613,7.488,15.281,0.4064
Moon,9.464,7.747,32.223,0.3034
Moon,9.358,2.018,13.919,0.0846
Moon,10.542,7.821,46.689,0.3204
Moon,10.918,1.6,43.858,0.0999
Moon,9.652,2.53,42.788,0.1313
Moon,10.562,4.109,45.806,0.1896
Moon,10.249,7.955,15.985,0.2944
Moon,10.918,4.42,41.445,0.1961
Moon,10.528,4.853,22.764,0.1926
Moon,8.694,5.861,38.342,0.3456
Moon,10.283,7.778,11.101,0.2833
Moon,9.839,6.483,40.279,0.2672
Moon,8.541,2.569,53.605,0.2965
Moon,9.128,3.121,7.18,0.1164
Moon,10.804,1.683,9.691,0.0686
Moon,10.815,5.511,11.182,0.2041
Moon,10.497,2.265,26.528,0.1058
Moon,10.954,2.802,19.539,0.1176
Moon,10.516,7.217,45.346,0.2979
Moon,8.526,3.287,28.689,0.3019
Moon,9.22,4.967,29.227,0.2031
Moon,8.577,3.783,40.852,0.3144
Moon,8.735,1.518,23.098,0.1645
Moon,9.047,3.54,22.66,0.1466
Moon,9.759,3.856,42.846,0.1778
Moon,10.619,7.27,44.002,0.2984
Moon,10.655,3.271,5.72,0.1202
Moon,10.041,3.655,12.19,0.1401
Moon,10.82,6.48,15.655,0.2425
Moon,9.75,6.313,22.58,0.2435
Moon,10.723,6.588,19.572,0.2502
Moon,9.635,7.676,38.426,0.3071
Moon,9.193,6.569,46.407,0.2763
Moon,10.791,3.853,14.604,0.1495
Moon,9.47,6.751,33.149,0.2694
Moon,9.759,4.561,23.391,0.183
Moon,9.322,2.944,30.289,0.1333
Moon,10.157,3.12,36.038,0.1453
Moon,10.988,2.567,49.68,0.1395
Moon,8.564,2.015,14.615,0.2305
